,Body type,Kilometers driven,Transmission type,Number of Owners,Year of manufacture,price,Fuel Type,Insurance Validity,Seats,Engine,Mileage,Steering Type,Top Speed,Cargo Volumn,City
5300,2,0.005453454545454546,1,0.4,0.7105263157894726,0.007445520702238019,4,4,0.375,0.1996,0.08892566957568462,4,170.0,0.0024705455920169825,3
5301,2,0.004802909090909091,0,0.4,0.8947368421052602,0.018945083176431805,4,5,0.375,0.2394,0.07764068612699368,4,151.11,6.646975003219628e-05,3
5302,8,0.012727272727272728,1,0.4,0.8684210526315752,0.01819773215609636,1,5,0.375,0.29960000000000003,0.1057026783027385,4,185.0,0.00011190805571826796,3
5303,7,0.005014727272727273,1,0.4,0.8684210526315752,0.015304760464475282,4,5,0.375,0.2398,0.0783930183569064,1,164.26,8.672225199513109e-05,3
5304,7,0.014545454545454547,0,0.2,0.8684210526315752,0.0778652732957811,1,5,0.625,0.551,0.04378573578092087,4,170.0,0.0024705455920169825,3
5305,8,0.01602290909090909,1,0.2,0.9210526315789451,0.015714598120788268,4,5,0.375,0.2394,0.1063045440866687,4,170.0,9.061696391108009e-05,3
5306,7,0.013193272727272729,0,0.2,0.8947368421052602,0.023164000226712545,4,5,0.375,0.1996,0.08328317785133915,4,170.0,8.334683500130863e-05,3
5307,2,0.016363636363636365,1,0.4,0.7368421052631575,0.004817738082348874,3,5,0.375,0.1628,0.10547697863376468,4,135.0,4.829442775776761e-05,3
5308,7,0.016010909090909093,1,0.2,0.8157894736842053,0.01889686698157145,4,5,0.375,0.31820000000000004,0.04453806801083359,4,170.0,9.632920805447196e-05,3
5309,2,0.003636363636363637,1,0.2,0.973684210526315,0.018800434591850754,4,5,0.375,0.2394,0.1151068311766476,1,170.0,6.205574319412075e-05,3
5310,4,0.021636363636363638,1,0.4,0.7894736842105203,0.0224166492063771,1,0,0.625,0.4988,0.04446283478784232,4,155.0,7.036446194814528e-05,3
5311,2,0.01090909090909091,1,0.2,0.8421052631578902,0.013978815105815622,4,5,0.375,0.2394,0.08666867288594646,4,170.0,6.906622464282895e-05,3
5312,7,0.008181818181818182,0,0.2,0.9210526315789451,0.08618256690919172,1,4,0.625,0.3992,0.040024074631357216,4,170.0,0.0024705455920169825,3
5313,4,0.014545454545454547,0,0.4,0.9473684210526301,0.06340041483767571,1,5,0.625,0.4398,0.05288895576286489,4,170.0,0.0001326798526033293,3
5314,7,0.01733,1,0.2,0.9210526315789451,0.03507340035721932,1,5,0.375,0.3164,0.10096298525428829,4,170.0,9.632920805447196e-05,3
5315,2,0.018181818181818184,1,0.4,0.7368421052631575,0.005854386271846426,4,5,0.375,0.1996,0.10103821847727959,4,152.0,3.920676662055328e-05,3
5316,2,0.005636363636363636,1,0.2,0.6578947368421026,0.005420440518103265,4,5,0.375,0.2172,0.08155281372253989,4,170.0,0.0024705455920169825,3
5317,7,0.019867454545454546,1,0.2,0.8947368421052602,0.018245948350956713,1,0,0.375,0.24960000000000002,0.12955160999097204,4,172.0,7.763459085791676e-05,3
5318,2,0.008698909090909092,0,0.4,0.8947368421052602,0.011736762044809286,4,6,0.375,0.2394,0.10389708095094796,1,170.0,5.9978563505614614e-05,3
5319,4,0.014545454545454547,1,0.4,0.9473684210526301,0.024827458949394667,4,5,0.5,0.2924,0.08975323502858865,4,170.0,4.6736542991388006e-05,3
5320,2,0.011352363636363638,1,0.2,0.7368421052631575,0.006674061584472399,4,4,0.375,0.1996,0.08892566957568462,4,170.0,0.0024705455920169825,3
5321,2,0.016239636363636366,1,0.6000000000000001,0.7368421052631575,0.009422384691512426,4,5,0.375,0.2394,0.08591634065603371,4,170.0,0.0024705455920169825,3
5322,4,0.016363636363636365,0,0.4,0.9473684210526301,0.062195009966166934,1,5,0.625,0.4398,0.05288895576286489,4,170.0,0.0001326798526033293,3
5323,2,0.005309090909090909,0,0.4,0.8947368421052602,0.01226714018827315,4,6,0.375,0.2172,0.09945832079446285,4,170.0,5.348737697903294e-05,3
5324,7,0.007272727272727274,0,0.2,0.9210526315789451,0.046524746636552754,4,5,0.375,0.2902,0.05176045741799581,4,170.0,0.00014488328327330282,3
5325,8,0.017625454545454545,0,0.2,0.8947368421052602,0.021596973893751127,4,5,0.375,0.29960000000000003,0.08516400842612096,1,170.0,0.0001238518389271782,3
5326,8,0.011972727272727274,1,0.2,0.8684210526315752,0.01981297468391813,4,0,0.375,0.31820000000000004,0.07463135720734276,4,170.0,0.0001171010049395333,3
5327,2,0.016363636363636365,1,0.2,0.6842105263157876,0.006505304902461169,4,5,0.375,0.2394,0.09990972013241048,4,170.0,0.0024705455920169825,3
5328,2,0.006957090909090909,0,0.2,0.8947368421052602,0.01217070779855245,4,4,0.375,0.2172,0.09945832079446285,4,170.0,5.348737697903294e-05,3
5329,7,0.008545454545454545,0,0.2,0.8684210526315752,0.021090703847717437,4,5,0.375,0.29960000000000003,0.059509479386096915,4,160.0,0.00011580276763421697,3
5330,7,0.014004909090909092,0,0.2,0.8947368421052602,0.08630310739634259,1,5,0.625,0.551,0.04378573578092087,4,157.3,0.0024705455920169825,3
5331,8,0.014181818181818183,1,0.2,0.6315789473684177,0.008795574158327855,4,5,0.375,0.2994,0.07312669274751732,4,170.0,0.0001238518389271782,3
5332,7,0.012727272727272728,1,0.4,0.8947368421052602,0.023622054077885885,1,5,0.375,0.2994,0.09720132410472465,4,175.0,5.971891604455135e-05,3
5333,8,0.020363636363636365,1,0.2,0.6052631578947327,0.006746385876762925,4,5,0.375,0.3562,0.04303340355100813,4,224.0,0.0024705455920169825,3
5334,8,0.02509090909090909,1,0.2,0.7368421052631575,0.011929626824250694,1,5,0.375,0.3164,0.11465543183869997,4,190.0,0.00011320629302358429,3
5335,2,0.009272727272727273,1,0.2,0.6578947368421026,0.00672227777933275,1,5,0.375,0.2798,0.09720132410472465,4,148.0,6.621010257113302e-05,3
5336,2,0.015174909090909091,1,0.4,0.6578947368421026,0.0059749267589973044,4,5,0.375,0.2394,0.09990972013241048,4,170.0,0.0024705455920169825,3
5337,2,0.00481709090909091,1,0.2,0.9473684210526301,0.011158167706485072,4,4,0.375,0.1998,0.11029190490520613,1,170.0,6.491186526581668e-05,3
5338,7,0.01490909090909091,0,0.2,0.6842105263157876,0.030830375209508404,1,5,0.375,0.399,0.07500752332229912,4,205.0,0.0001015221572757373,3
5339,2,0.012382,1,0.2,0.8684210526315752,0.014412760859558785,4,0,0.375,0.2394,0.10773397532350285,4,180.0,8.04907129296127e-05,3
5340,2,0.01801909090909091,0,0.4,0.8684210526315752,0.016172651971961605,1,0,0.375,0.24960000000000002,0.16039723141739393,4,170.0,6.205574319412075e-05,3
5341,7,0.016363636363636365,1,0.2,0.8157894736842053,0.023622054077885885,1,5,0.375,0.3164,0.09471862774601267,4,190.0,9.632920805447196e-05,3
5342,8,0.012804363636363636,0,0.4,0.8421052631578902,0.015256544269614931,4,0,0.375,0.2746,0.09058080048149264,4,190.0,0.0001248904287714313,3
5343,7,0.01781818181818182,0,0.2,0.8684210526315752,0.023380973103584127,1,5,0.375,0.24960000000000002,0.12955160999097204,4,172.0,7.763459085791676e-05,3
5344,8,0.014398000000000001,1,0.4,0.7631578947368425,0.012460004967714555,1,5,0.375,0.29960000000000003,0.13557026783027387,4,190.0,0.0001248904287714313,3
5345,2,0.020948727272727275,1,0.2,0.6842105263157876,0.005613305297544669,4,0,0.375,0.1996,0.08892566957568462,4,170.0,0.0024705455920169825,3
5346,8,0.02181818181818182,1,0.2,0.7105263157894726,0.009133087522350314,4,5,0.375,0.31820000000000004,0.07470659043033406,4,196.0,0.00011320629302358429,3
5347,2,0.021655636363636366,1,0.4,0.7894736842105203,0.010868870537322963,4,5,0.375,0.2394,0.1151068311766476,1,170.0,6.205574319412075e-05,3
5348,8,0.01090909090909091,1,0.4,0.6842105263157876,0.007710709773969951,4,5,0.375,0.2994,0.07463135720734276,4,170.0,0.0001238518389271782,3
5349,2,0.01090909090909091,1,0.2,0.8421052631578902,0.015401192854195986,1,5,0.375,0.24960000000000002,0.16039723141739393,4,170.0,0.0024705455920169825,3
5350,2,0.014545454545454547,1,0.2,0.8947368421052602,0.008433952696875222,4,5,0.375,0.1592,0.11262413481793562,4,170.0,0.0024705455920169825,3
5351,2,0.026000000000000002,1,0.4,0.7105263157894726,0.00915719561978049,1,5,0.375,0.24960000000000002,0.11901895877219379,4,158.0,5.270843459584314e-05,3
5352,2,0.009090909090909092,1,0.2,0.8684210526315752,0.016389624848833186,1,5,0.375,0.24960000000000002,0.1363226000601866,4,155.0,4.543830568607167e-05,3
5353,8,0.019090909090909092,0,0.2,0.6842105263157876,0.017595029720341968,1,5,0.375,0.3936,0.05431838699969908,4,185.0,0.00013917103912991095,3
5354,4,0.02,0,0.2,0.8157894736842053,0.04773015150806154,1,5,0.625,0.551,0.03219981944026482,4,170.0,0.0024705455920169825,3
5355,8,0.014545454545454547,1,0.2,0.6842105263157876,0.008192871722573464,4,5,0.375,0.2994,0.07463135720734276,4,170.0,0.0001238518389271782,3
5356,2,0.02211218181818182,1,0.4,0.7368421052631575,0.008385736502014868,4,4,0.375,0.2394,0.1151068311766476,1,170.0,6.205574319412075e-05,3
5357,8,0.015240909090909091,1,0.4,0.7894736842105203,0.012918058818887895,4,0,0.375,0.3196,0.05988564550105326,4,185.0,0.0001171010049395333,3
5358,2,0.016781636363636363,1,0.2,0.7631578947368425,0.009784006152965059,4,2,0.375,0.2394,0.08666867288594646,4,170.0,0.0024705455920169825,3
5359,7,0.009207818181818182,0,0.4,0.8684210526315752,0.02268183827810903,1,6,0.375,0.24960000000000002,0.12955160999097204,4,172.0,7.763459085791676e-05,3
5360,7,0.02004418181818182,1,0.4,0.8684210526315752,0.018631677909839522,1,6,0.625,0.29860000000000003,0.08584110743304244,4,156.0,9.217484867745969e-05,3
5361,8,0.016858363636363637,0,0.2,0.7105263157894726,0.023380973103584127,1,5,0.375,0.42860000000000004,0.05838098104122782,4,228.0,0.00011580276763421697,3
5362,7,0.016928000000000002,0,0.2,0.8157894736842053,0.022440757303807277,4,0,0.375,0.31820000000000004,0.04453806801083359,4,170.0,9.632920805447196e-05,3
5363,8,0.015246909090909092,1,0.6000000000000001,0.6052631578947327,0.006746385876762925,4,2,0.375,0.35960000000000003,0.05604875112849835,4,205.0,0.00011580276763421697,3
5364,4,0.008885272727272728,1,0.2,0.9473684210526301,0.013183247890619827,4,4,0.625,0.2396,0.08982846825157989,1,170.0,0.0008942258559018906,3
5365,2,0.015737272727272728,1,0.2,0.8421052631578902,0.006698169681902574,4,0,0.375,0.1996,0.1302287089978935,4,170.0,4.803478029670434e-05,3
5366,8,0.01090909090909091,1,0.4,0.6842105263157876,0.007951790748271709,4,5,0.375,0.3196,0.05988564550105326,4,185.0,0.0001171010049395333,3
5367,4,0.007148363636363637,1,0.2,0.973684210526315,0.01576281431564862,4,6,0.625,0.1998,0.09720132410472465,1,170.0,1.4280610358479669e-05,3
5368,7,0.02,1,0.4,0.7631578947368425,0.010362600491289273,1,5,0.375,0.2922,0.10058681913933193,4,170.0,0.00011580276763421697,3
5369,2,0.018181818181818184,1,0.4,0.8157894736842053,0.006023142953857656,1,5,0.375,0.24960000000000002,0.11939512488715018,4,150.0,4.699619045245128e-05,3
5370,7,0.01090909090909091,1,0.2,0.9210526315789451,0.023622054077885885,4,5,0.375,0.1996,0.08418597652723442,4,170.0,8.334683500130863e-05,3
5371,7,0.018181818181818184,1,0.2,0.8157894736842053,0.024827458949394667,1,5,0.625,0.39940000000000003,0.06710803490821549,4,185.0,0.0001794163955947173,3
5372,8,0.02,1,0.4,0.7105263157894726,0.010362600491289273,1,5,0.375,0.3936,0.09720132410472465,4,170.0,0.0001378728018245946,3
5373,7,0.024545454545454547,0,0.2,0.6842105263157876,0.04110042471476323,1,5,0.375,0.5974,0.09160286736693699,4,225.0,0.0024705455920169825,3
5374,7,0.0035454545454545456,0,0.2,0.973684210526315,0.027840971128166622,4,0,0.375,0.2924,0.08787240445380681,1,170.0,7.763459085791676e-05,3
5375,8,0.004023090909090909,0,0.2,0.9473684210526301,0.022175568232075345,4,0,0.375,0.2398,0.08441167619620826,1,170.0,0.0001015221572757373,3
5376,2,0.014183636363636365,1,0.4,0.7894736842105203,0.005565089102684318,4,0,0.375,0.1592,0.11262413481793562,4,170.0,0.0024705455920169825,3
5377,7,0.0025612727272727276,1,0.2,0.9473684210526301,0.023332756908723776,4,4,0.375,0.2992,0.06635570267830276,1,170.0,8.386612992343516e-05,3
5378,7,0.005454545454545455,0,0.2,0.973684210526315,0.06400311727343011,2,5,0.375,0.0,0.09160286736693699,1,170.0,0.0024705455920169825,3
5379,7,0.010046000000000001,1,0.2,0.973684210526315,0.027407025374423463,1,0,0.375,0.2994,0.10615407764068616,4,170.0,8.334683500130863e-05,3
5380,7,0.011456000000000001,0,0.2,0.9210526315789451,0.038038696341130926,4,6,0.375,0.2706,0.07086969605777912,1,170.0,0.00010489757426955976,3
5381,7,0.004,0,0.2,0.973684210526315,0.06400311727343011,2,5,0.375,0.0,0.09160286736693699,1,170.0,0.0024705455920169825,3
5382,2,0.013444363636363638,1,0.2,0.7894736842105203,0.005926710564136953,4,5,0.375,0.1592,0.11262413481793562,4,170.0,0.0024705455920169825,3
5383,8,0.006727272727272728,0,0.2,0.9473684210526301,0.0784679757315355,4,5,0.375,0.39680000000000004,0.06033704483900091,4,170.0,0.00015474988679370697,3
5384,2,0.009464,1,0.4,0.8421052631578902,0.006240115830729236,4,4,0.375,0.1592,0.11262413481793562,4,170.0,0.0024705455920169825,3
5385,2,0.007708909090909092,1,0.4,0.8684210526315752,0.010724221952741909,4,5,0.375,0.2394,0.08892566957568462,4,165.0,5.8939973661361544e-05,3
5386,8,0.009090909090909092,1,0.2,0.7894736842105203,0.004576657108047116,1,5,0.375,0.24960000000000002,0.14678001805597354,4,169.0,7.555741116941062e-05,3
5387,2,0.011742545454545455,1,0.2,0.9210526315789451,0.012749302136876663,0,6,0.375,0.1996,0.1913933192897984,4,170.0,8.101000785173922e-05,3
5388,5,0.008,1,0.2,0.7631578947368425,0.007831250261120831,4,5,0.375,0.23920000000000002,0.062368341859765274,3,145.0,0.0001326798526033293,3
5389,2,0.018442545454545455,0,0.2,0.8421052631578902,0.006746385876762925,4,2,0.375,0.1998,0.11984652422509784,4,155.8,7.036446194814528e-05,3
5390,2,0.0024545454545454545,1,0.2,0.8947368421052602,0.011447464875647177,4,0,0.375,0.2394,0.09501956063797776,3,170.0,0.0024705455920169825,3
5391,8,0.013636363636363637,1,0.4,0.8421052631578902,0.010965302927043664,1,5,0.375,0.29960000000000003,0.10969003912127598,4,170.0,7.815388578004329e-05,3
5392,8,0.013636363636363637,1,0.2,0.7105263157894726,0.010242060004138395,1,0,0.375,0.3164,0.11465543183869997,4,190.0,0.00011320629302358429,3
5393,8,0.017527636363636363,1,0.2,0.6578947368421026,0.0034917927236892115,4,2,0.375,0.2994,0.07463135720734276,4,170.0,0.0001238518389271782,3
5394,7,0.0036772727272727274,0,0.2,0.9473684210526301,0.03545912991610213,4,2,0.5,0.2902,0.09160286736693699,4,170.0,3.2715580093971605e-05,3
5395,2,0.01,1,0.2,0.8157894736842053,0.006505304902461169,4,5,0.375,0.2172,0.09577189286789045,4,165.0,5.089090236840027e-05,3
5396,7,0.008116545454545454,1,0.2,0.9473684210526301,0.02024692043766129,4,0,0.375,0.2398,0.07711405356605477,1,170.0,8.334683500130863e-05,3
5397,2,0.01526509090909091,1,0.2,0.6578947368421026,0.005324008128382561,4,4,0.375,0.2394,0.09990972013241048,4,170.0,0.0024705455920169825,3
5398,7,0.022619272727272727,1,0.6000000000000001,0.5526315789473628,0.002431036436761483,1,2,0.625,0.5218,0.025729762263015356,4,152.0,0.00011190805571826796,3
5399,7,0.006404727272727273,0,0.4,0.8684210526315752,0.01921027224816374,4,0,0.375,0.2396,0.07463135720734276,4,154.19,8.334683500130863e-05,3
5400,2,0.013736727272727274,0,0.4,0.6842105263157876,0.007469628799668194,4,4,0.375,0.2394,0.0742551910923864,4,170.0,0.0024705455920169825,3
5401,2,0.01963127272727273,1,0.2,0.6578947368421026,0.003973954672292725,4,0,0.375,0.2394,0.09990972013241048,4,170.0,0.0024705455920169825,3
5402,8,0.008445636363636363,1,0.2,0.8947368421052602,0.01320735598805,4,5,0.375,0.1998,0.09298826361721338,4,170.0,7.815388578004329e-05,3
5403,5,0.005130909090909091,1,0.2,0.9473684210526301,0.010844762439892786,4,2,0.375,0.23920000000000002,0.06793560036111948,3,170.0,0.0024705455920169825,3
5404,2,0.014075454545454546,0,0.2,0.8947368421052602,0.010531357173300504,4,0,0.375,0.1996,0.10999097201324104,4,170.0,0.0024705455920169825,3
5405,7,0.008602545454545455,0,0.2,0.9210526315789451,0.02415243222134975,4,6,0.375,0.1996,0.08328317785133915,4,170.0,8.334683500130863e-05,3
5406,2,0.009090909090909092,0,0.2,0.8421052631578902,0.007035683045925033,4,5,0.375,0.1998,0.12759554619319893,4,170.0,6.491186526581668e-05,3
5407,2,0.02181818181818182,1,0.4,0.7105263157894726,0.0023346040470407802,1,5,0.375,0.281,0.09268733072524826,4,170.0,5.270843459584314e-05,3
5408,8,0.007272727272727274,1,0.2,0.8684210526315752,0.020488001411963046,1,5,0.375,0.29960000000000003,0.1057026783027385,4,185.0,0.00011190805571826796,3
5409,2,0.014545454545454547,1,0.4,0.7368421052631575,0.006384764415310291,4,5,0.375,0.2396,0.09268733072524826,4,164.0,3.790852931523694e-05,3
5410,7,0.02181818181818182,1,0.2,0.8684210526315752,0.06701662945220206,1,5,0.625,0.551,0.05386698766175144,4,170.0,0.0024705455920169825,3
5411,2,0.0029845454545454546,1,0.2,0.9210526315789451,0.012050167311401568,4,0,0.375,0.2394,0.09501956063797776,3,170.0,0.0024705455920169825,3
5412,2,0.02,1,0.4,0.6052631578947327,0.0019247663907277944,4,5,0.375,0.1592,0.09494432741498646,4,137.0,0.0024705455920169825,3
5413,2,0.005557090909090909,0,0.2,0.8947368421052602,0.01277341023430684,4,0,0.375,0.2394,0.10111345170027083,4,170.0,8.101000785173922e-05,3
5414,2,0.016363636363636365,1,0.4,0.6842105263157876,0.003973954672292725,1,5,0.375,0.2798,0.09720132410472465,4,148.0,6.621010257113302e-05,3
5415,4,0.011395272727272728,1,0.6000000000000001,0.8947368421052602,0.009904546640115936,4,5,0.625,0.2396,0.095922359313873,4,145.0,8.256789261811882e-05,3
5416,2,0.01122,0,0.2,0.8684210526315752,0.014726166126151068,4,4,0.375,0.2398,0.08365934396629551,4,172.0,8.438542484556168e-05,3
5417,8,0.017272727272727273,0,0.2,0.7105263157894726,0.01098941102447384,1,5,0.375,0.3164,0.11465543183869997,4,190.0,0.00011320629302358429,3
5418,7,0.01803909090909091,0,0.2,0.8421052631578902,0.026490917672076786,1,5,0.375,0.3164,0.07470659043033406,4,190.0,9.632920805447196e-05,3
5419,7,0.008369818181818183,0,0.2,0.8947368421052602,0.023670270272746236,1,6,0.375,0.2994,0.1084863075534156,4,154.19,8.334683500130863e-05,3
5420,4,0.003636363636363637,1,0.2,0.7631578947368425,0.01602800338738055,4,4,0.625,0.2746,0.06725850135419803,4,164.0,2.7522630872706274e-05,3
5421,2,0.011089636363636364,1,0.2,0.7368421052631575,0.007879466455981182,4,5,0.375,0.2396,0.09268733072524826,4,170.0,3.790852931523694e-05,3
5422,7,0.016363636363636365,1,0.4,0.7894736842105203,0.015184219977324404,1,5,0.625,0.4358,0.06710803490821549,4,185.0,0.0001794163955947173,3
5423,8,0.013058363636363637,1,0.2,0.8421052631578902,0.017739678304923023,1,5,0.375,0.24960000000000002,0.16039723141739393,4,170.0,9.061696391108009e-05,3
5424,7,0.00045200000000000004,1,0.2,0.9473684210526301,0.03762885868481794,4,4,0.375,0.2902,0.06567860367138129,4,170.0,0.00014488328327330282,3
5425,8,0.01090909090909091,0,0.6000000000000001,0.5526315789473628,0.0050588190566506295,4,5,0.375,0.3598,0.04378573578092087,4,195.0,9.762744535978829e-05,3
5426,2,0.0023163636363636364,1,0.2,0.9210526315789451,0.013593085546932813,4,0,0.375,0.2394,0.10246764971411376,1,170.0,0.0024705455920169825,3
5427,7,0.005454545454545455,0,0.2,0.973684210526315,0.03567610279297371,2,5,0.375,0.0,0.09160286736693699,1,170.0,8.334683500130863e-05,3
5428,2,0.014378,1,0.4,0.8684210526315752,0.00915719561978049,1,2,0.375,0.23720000000000002,0.12729461330123384,4,151.63,5.8939973661361544e-05,3
5429,2,0.005185818181818182,1,0.2,0.973684210526315,0.012411788772854204,4,0,0.375,0.2398,0.09216069816430936,1,170.0,8.204859769599229e-05,3
5430,8,0.012218181818181819,0,0.2,0.8684210526315752,0.00939827659408225,2,5,0.375,0.0,0.09160286736693699,2,86.0,0.0001248904287714313,3
5431,8,0.009090909090909092,0,0.2,0.8684210526315752,0.0066258453896120475,2,5,0.375,0.0,0.09160286736693699,2,86.0,0.0001248904287714313,3
5432,8,0.008363636363636365,0,0.2,0.8684210526315752,0.05255177099409667,1,5,0.375,0.39380000000000004,0.15009027986758955,4,230.0,9.113625883320662e-05,3
5433,7,0.003636363636363637,1,0.2,0.973684210526315,0.05062312319968262,1,5,0.625,0.43960000000000005,0.09160286736693699,1,170.0,0.0024705455920169825,3
5434,7,0.014545454545454547,1,0.2,0.8157894736842053,0.006987466851064682,1,5,0.375,0.2396,0.13722539873608186,4,160.0,5.556455666753908e-05,3
5435,2,0.005274727272727273,1,0.2,0.8421052631578902,0.007638385481679424,4,5,0.375,0.1998,0.11984652422509784,4,155.8,7.036446194814528e-05,3
5436,7,0.007704000000000001,1,0.2,0.9210526315789451,0.029866051312301377,4,0,0.375,0.2994,0.07312669274751732,1,170.0,0.00010489757426955976,3
5437,7,0.004208545454545454,0,0.4,0.9473684210526301,0.033265293049956145,4,2,0.25,0.39940000000000003,0.09160286736693699,4,170.0,0.0024705455920169825,3
5438,8,0.004056363636363637,1,0.2,0.973684210526315,0.030637510430067,1,0,0.375,0.29960000000000003,0.12804694553114657,1,170.0,0.0001238518389271782,3
5439,2,0.003405818181818182,0,0.2,0.8157894736842053,0.011519789167937708,4,0,0.375,0.1996,0.14234125789948843,1,170.0,7.373987894196776e-05,3
5440,8,0.017348545454545457,1,0.2,0.8157894736842053,0.010844762439892786,1,2,0.375,0.2728,0.12421005115859166,4,170.0,0.00014696046296180896,3
5441,8,0.011275454545454547,0,0.4,0.7631578947368425,0.012652869747155963,4,0,0.375,0.2994,0.08215467950647007,4,195.0,0.0001248904287714313,3
5442,7,0.009818181818181818,0,0.2,0.8684210526315752,0.021090703847717437,4,5,0.375,0.2992,0.05732771591934999,1,170.0,8.386612992343516e-05,3
5443,2,0.009315818181818182,0,0.4,0.8947368421052602,0.009808114250395232,4,5,0.375,0.1998,0.11984652422509784,4,155.8,7.036446194814528e-05,3
5444,8,0.006570909090909092,1,0.2,0.8421052631578902,0.012990383111178422,4,0,0.375,0.2394,0.09825458922660249,4,172.0,9.814674028191482e-05,3
5445,2,0.014545454545454547,1,0.4,0.8684210526315752,0.015184219977324404,1,5,0.375,0.24960000000000002,0.16039723141739393,4,170.0,6.205574319412075e-05,3
5446,2,0.01289,0,0.4,0.8157894736842053,0.010193843809278045,4,5,0.375,0.1996,0.14234125789948843,1,170.0,7.373987894196776e-05,3
5447,2,0.016363636363636365,1,0.2,0.8684210526315752,0.011085843414194545,1,5,0.375,0.23720000000000002,0.12729461330123384,4,151.63,5.8939973661361544e-05,3
5448,8,0.01090909090909091,1,0.2,0.9210526315789451,0.01542530095162616,4,5,0.375,0.2398,0.09178453204935302,1,170.0,0.00010126250981467403,3
5449,2,0.012770363636363637,1,0.2,0.5789473684210478,0.003009630775085699,4,5,0.375,0.1996,0.11066807102016252,4,170.0,8.101000785173922e-05,3
5450,2,0.016289454545454548,1,0.2,0.5789473684210478,0.0034917927236892115,4,5,0.375,0.2172,0.07463135720734276,4,170.0,0.0024705455920169825,3
5451,8,0.014424181818181819,1,0.2,0.6578947368421026,0.008675033671176977,1,5,0.375,0.3982,0.08441167619620826,4,170.0,0.0024705455920169825,3
5452,8,0.014935272727272728,1,0.2,0.7631578947368425,0.010362600491289273,1,5,0.375,0.24960000000000002,0.12278061992175746,4,170.0,7.555741116941062e-05,3
5453,8,0.007272727272727274,0,0.2,0.8684210526315752,0.054962580737114235,1,5,0.375,0.399,0.1174390610893771,4,230.0,0.0001171010049395333,3
5454,8,0.023548545454545457,0,0.4,0.7894736842105203,0.011568005362798058,1,2,0.375,0.29960000000000003,0.1063045440866687,4,186.0,0.00011035017095188836,3
5455,2,0.007251090909090909,0,0.2,0.8947368421052602,0.0123153563831335,4,0,0.375,0.2172,0.09945832079446285,4,170.0,5.348737697903294e-05,3
5456,2,0.002232727272727273,1,0.2,0.9473684210526301,0.017450381135760917,4,0,0.375,0.2398,0.08591634065603371,1,170.0,8.204859769599229e-05,3
5457,8,0.012727272727272728,1,0.2,0.6842105263157876,0.00433557613374536,1,5,0.375,0.24960000000000002,0.10562744507974722,4,170.0,0.00011190805571826796,3
5458,2,0.009088,1,0.2,0.9210526315789451,0.013400220767491405,0,0,0.375,0.1996,0.17597050857658744,4,170.0,0.0024705455920169825,3
5459,7,0.009319636363636365,0,0.2,0.8421052631578902,0.017836110694643727,4,0,0.375,0.2994,0.05808004814926273,4,171.43,8.386612992343516e-05,3
5460,8,0.016363636363636365,1,0.4,0.8947368421052602,0.00915719561978049,0,5,0.375,0.2394,0.09160286736693699,4,170.0,0.0024705455920169825,3
5461,2,0.01730509090909091,1,0.4,0.7105263157894726,0.006095467246148183,4,0,0.375,0.2396,0.09268733072524826,4,170.0,3.790852931523694e-05,3
5462,8,0.011272727272727273,1,0.2,0.8157894736842053,0.011085843414194545,4,5,0.375,0.1998,0.09298826361721338,4,170.0,7.815388578004329e-05,3
5463,7,0.021778363636363637,1,0.2,0.8157894736842053,0.02174162247833218,1,5,0.375,0.3164,0.09471862774601267,4,190.0,9.632920805447196e-05,3
5464,2,0.005772727272727273,1,0.4,0.9473684210526301,0.017498597330621268,4,6,0.375,0.2398,0.08591634065603371,1,170.0,8.204859769599229e-05,3
5465,4,0.014181818181818183,0,0.2,0.8947368421052602,0.0573733904801318,1,0,0.625,0.551,0.03219981944026482,4,170.0,0.0024705455920169825,3
5466,8,0.02,1,0.2,0.7368421052631575,0.0113269243884963,1,5,0.375,0.3164,0.11465543183869997,4,190.0,0.00011320629302358429,3
5467,2,0.013345454545454546,0,0.2,0.7631578947368425,0.010603681465591031,4,5,0.375,0.2394,0.08892566957568462,4,163.0,5.8939973661361544e-05,3
5468,2,0.007272727272727274,0,0.6000000000000001,0.8684210526315752,0.0113269243884963,4,5,0.375,0.2398,0.12609088173337346,4,150.0,5.5304909206475805e-05,3
5469,7,0.009000000000000001,0,0.2,0.9210526315789451,0.03782172346425935,1,5,0.625,0.4358,0.06033704483900091,4,170.0,0.0024705455920169825,3
5470,8,0.0027256363636363637,1,0.2,0.973684210526315,0.021934487257773586,4,2,0.375,0.2994,0.07989768281673187,1,170.0,0.0024705455920169825,3
5471,4,0.005884181818181819,1,0.2,0.973684210526315,0.016437841043693537,4,2,0.625,0.2924,0.08975323502858865,4,170.0,4.6736542991388006e-05,3
5472,8,0.01090909090909091,1,0.4,0.7368421052631575,0.010724221952741909,1,5,0.375,0.3164,0.11465543183869997,4,190.0,0.00011320629302358429,3
5473,2,0.018136363636363638,1,0.4,0.4473684210526301,0.0007193615192190115,4,2,0.375,0.1998,0.09160286736693699,4,170.0,0.0024705455920169825,3
5474,8,0.002818909090909091,1,0.2,0.9473684210526301,0.02381491885732729,4,5,0.375,0.1998,0.08945230213662353,4,170.0,0.00011190805571826796,3
