,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,heading,bottomData,Engine Displacement,Fuel Type,Insurance Validity,Kms Driven,Ownership,RTO,Registration Year,Seats,Transmission,Year of Manufacture,heading,commonIcon,Engine,Max Power,Mileage,Seats,Torque,Wheel Size,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Fuel Suppy System,Turbo Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Value Configuration,Super Charger,Turning Radius,Top Speed,Acceleration,Gross Weight,Front Tread,Rear Tread,BoreX Stroke,Compression Ratio,Ground Clearance Unladen,City
973,0,Petrol,Sedan,"69,000",Manual,1,1st Owner,Toyota,Toyota Corolla Altis,2017,5664,1.8 GL,₹ 8.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1798 cc,Petrol,Third Party insurance,"69,000 Kms",First Owner,DL2C,Dec 2017,5 Seats,Manual,2017,Specifications,,1798 CC,138.03bhp,14.28 kmpl,5,173Nm,16,White,2ZR-FE Petrol Engine,1798,138.03bhp@6400rpm,173Nm@4000rpm,4.0,4.0,EFI,No,4620mm,1775mm,1475mm,2700mm,1280kg,6 Speed,FWD,5,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",16,4,470,DOHC,No,5.4 metres,200 Kmph,10.1 Seconds,1700kg,1515mm,1520mm,,,,delhi
974,0,Petrol,Hatchback,"98,390",Manual,1,1st Owner,Maruti,Maruti Wagon R,2014,4310,VXI BS IV,₹ 2.72 Lakh,₹ 3 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,998 cc,Petrol,Third Party insurance,"98,390 Kms",First Owner,DL3C,Oct 2014,5 Seats,Manual,2014,Specifications,,998 CC,67.04bhp,20.51 kmpl,5,90Nm,,Others,K10B Petrol Engine,998,67.04bhp@6200rpm,90Nm@3500rpm,3.0,4.0,,No,3599mm,1495mm,1700mm,2400mm,885kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,Tubeless Tyres,,5,180-liters,DOHC,No,4.6 metres,152 kmph,18.6 Seconds,1350kg,1295mm,1290mm,69 x 72 mm,,,delhi
975,0,Petrol,Sedan,"84,195",Automatic,1,1st Owner,Maruti,Maruti Ciaz,2016,4000,AT ZXi Plus,₹ 6.27 Lakh,₹ 6.46 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1373 cc,Petrol,Third Party insurance,"84,195 Kms",First Owner,DL9C,Mar 2016,5 Seats,Automatic,2016,Specifications,,1373 CC,91.1bhp,19.12 kmpl,5,130Nm,16,Brown,k14B VVT Engine,1373,91.1bhp@6000rpm,130Nm@4000rpm,4.0,4.0,MPFI,No,4490mm,1730mm,1485mm,2650mm,1030kg,4 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",16,4,510-litres,DOHC,No,5.4 metres,190 kmph,14 Seconds,1490kg,1495mm,1505mm,73 x 82mm,10.1:1,,delhi
976,0,Petrol,Sedan,"17,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz CLA,2018,6610,Urban Sport 200,₹ 28.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1991 cc,Petrol,Third Party insurance,"17,000 Kms",First Owner,DL12,Oct 2018,5 Seats,Automatic,2018,Specifications,,1991 CC,184bhp,15.04 kmpl,5,300Nm,17,Red,In Line Petrol Engine,1991,184bhp@5500rpm,300Nm@1200-4000rpm,4.0,4.0,Direct Injection,Yes,4630mm,1777 mm,1432mm,2699mm,1510kg,7 Speed,FWD,5,Power,Disc,Disc,"Tubeless,Radial",17,4,470-litres,DOHC,No,5.5 metres,235 Kmph,7.8 Seconds,1955kg,1549mm,1547mm,,,,delhi
977,0,Petrol,Hatchback,"77,184",Manual,1,1st Owner,Maruti,Maruti Ignis,2017,5553,1.2 Zeta BSIV,₹ 4.28 Lakh,₹ 4.32 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1197 cc,Petrol,Comprehensive,"77,184 Kms",First Owner,UP80,Dec 2017,5 Seats,Manual,2017,Specifications,,1197 CC,81.80bhp,20.89 kmpl,5,113Nm,15,Silver,1.2-Litre VVT Petrol Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,MPFI,No,3700mm,1690mm,1595mm,2435mm,835,5 Speed,FWD,5,Electrical,Disc,Drum,"Tubeless,Radial",15,5,260-litres,SOHC,No,4.7 m,,,,,,,,,delhi
978,0,Petrol,Sedan,"40,000",Manual,1,1st Owner,Tata,Tata Manza,2012,2754,Aura (ABS) Safire BS IV,₹ 1.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1368 cc,Petrol,Third Party insurance,"40,000 Kms",First Owner,DL09,2012,5 Seats,Manual,2012,Specifications,,1368 CC,88.8bhp,13.7 kmpl,5,116Nm,15,Others,"4 Cylinder, MPFI, Petrol ",1368,88.8bhp@6000rpm,116Nm@4750rpm,4.0,4.0,MPFI,No,4413mm,1703mm,1550mm,2520mm,1100-1125kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",15,4,460-litre,,No,5.1metres,,,1575-1595kg,,,,,,delhi
979,0,Petrol,Hatchback,"82,848",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2017,5602,1.2 Kappa Magna BSIV,₹ 4.14 Lakh,₹ 4.31 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1197 cc,Petrol,Comprehensive,"82,848 Kms",First Owner,DL10,Oct 2017,5 Seats,Manual,2017,Specifications,,1197 CC,81.86bhp,18.9 kmpl,5,113.75nm,,Silver,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,MPFI,No,3765mm,1660mm,1520mm,2425mm,1100,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,256,DOHC,No,4.8 metres,165 Kmph,12.9 Seconds,,1479mm,1493mm,,,,delhi
980,0,Petrol,Hatchback,"30,000",Automatic,1,1st Owner,Tata,Tata Tiago,2019,6971,XZA Plus,₹ 5.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1199 cc,Petrol,Third Party insurance,"30,000 Kms",First Owner,HR51,2019,5 Seats,Automatic,2019,Specifications,,1199 CC,83.83bhp,23.84 kmpl,5,114Nm,14,Gray,Revotron Engine,1199,83.83bhp@6000rpm,114Nm@3500rpm,3.0,4.0,MPFi,No,3746mm,1647mm,1535mm,2400mm,1012kg,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,14,5,242,DOHC,No,4.9 meters,150 kmph,,,1400mm,1420mm,77 X 85.8 mm,10.8:1,,delhi
981,0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Honda,Honda Jazz,2016,1339,1.2 V i VTEC,₹ 5.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1199 cc,Petrol,Third Party insurance,"50,000 Kms",First Owner,DL4C,2016,5 Seats,Manual,2016,Specifications,,1199 CC,88.7bhp,18.7 kmpl,5,110Nm,15,Others,i-VTEC Petrol Engine,1199,88.7bhp@6000rpm,110Nm@4800rpm,4.0,4.0,PGM - Fi,No,3955mm,1694mm,1544mm,2530mm,1044kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,5,354-litres,SOHC,No,5.1 meters,172 Kmph,13.7 Seconds,,,,,,,delhi
982,0,Diesel,MUV,"40,000",Automatic,1,1st Owner,Toyota,Toyota Innova Crysta,2022,8195,2.4 GX 7 STR AT,₹ 23.41 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,2393 cc,Diesel,Third Party insurance,"40,000 Kms",First Owner,,2022,7 Seats,Automatic,2022,Specifications,,2393 CC,148bhp,12 kmpl,7,360Nm,16,Others,2.4L Diesel Engine,2393,148bhp@3400rpm,360Nm@1400-2600rpm,4.0,4.0,CRDi,Yes,4735,1830,1795,2750,1870,6 Speed,RWD,7,Power,Disc,Drum,"Tubeless,Radial",16,5,300,DOHC,,5.4,,,2450,1540,1540,,,,delhi
983,0,Petrol,Hatchback,"70,000",Manual,1,1st Owner,Maruti,Maruti Alto K10,2013,3957,LXI,₹ 1.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,998 cc,Petrol,Third Party insurance,"70,000 Kms",First Owner,UP32,2013,5 Seats,Manual,2013,Specifications,,998 CC,67.1bhp,20.92 kmpl,5,90Nm,13,Others,K Series Petrol Engine,998,67.1bhp@6200rpm,90Nm@3500rpm,3.0,4.0,,No,3620mm,1475mm,1460mm,2360mm,760kg,5 Speed,FWD,5,Power,Ventilated Disc ,Drum,"Tubeless,Radial",13,5,,,No,4.6metres,,13.3Seconds ,1185kg,1295mm,1290mm,,,,delhi
984,0,Petrol,Hatchback,"47,688",Manual,1,1st Owner,Maruti,Maruti Baleno,2017,6777,Delta,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1197 cc,Petrol,Comprehensive,"47,688 Kms",First Owner,HR26,Aug 2017,5 Seats,Manual,2017,Specifications,,1197 CC,81.80bhp,21.01 kmpl,5,113Nm,,White,1.2L VVT Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,MPFI,No,3995mm,1745mm,1510mm,2520mm,865-890,5 Speed,FWD,5,Electric,Disc,Drum,"Tubeless,Radial",,5,339-litres,DOHC,No,4.9,,12.36 seconds,1340kg,1515mm,1525mm,,,,delhi
985,0,Petrol,Sedan,"1,00,000",Manual,3,3rd Owner,Toyota,Toyota Corolla Altis,2009,2149,1.8 J,₹ 1.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1798 cc,Petrol,Third Party insurance,"1,00,000 Kms",Third Owner,,2009,5 Seats,Manual,2009,Specifications,,1798 CC,138bhp,14.53 kmpl,5,173Nm,15,White,2ZR-FE Gasoline 4Cylinder,1798,138bhp@6400rpm,173Nm@4000rpm,4.0,4.0,EFI(Electronic Fuel Injection),No,4540mm,1760mm,1480mm,2600mm,1180kg-1270kg,6 Speed,FWD,5,Power,Ventilated Disc,Solid Disc ,"Tubeless,Radial",15,4,,DOHC,No,5.3metres,205km/hr,10.42Seconds,1640kg-1670kg,1530mm,1535mm,,,,delhi
986,0,Diesel,Hatchback,"90,000",Manual,2,2nd Owner,Nissan,Nissan Micra,2014,3292,Diesel XE,₹ 2 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1461 cc,Diesel,Third Party insurance,"90,000 Kms",Second Owner,,2014,5 Seats,Manual,2014,Specifications,,1461 CC,63.1bhp,23.08 kmpl,5,160Nm,,White,In-Line Diesel Engine,1461,63.1bhp@4000rpm,160Nm@2000rpm,4.0,2.0,,Yes,3825mm,1665mm,1525mm,2450mm,1010,5 Speed ,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",,5,251-litres,SOHC,No,4.65 metres,160 Kmph,14 Seconds,,,,76 x 80.5 mm,17.9:1,,delhi
987,0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2006,4328,LX BSII,"₹ 33,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,998 cc,Petrol,Third Party insurance,"40,000 Kms",First Owner,,2006,5 Seats,Manual,2006,Specifications,,998 CC,67.1bhp,18.9 kmpl,5,90Nm,13,Blue,K Series Petrol Engine,998,67.1bhp@6200rpm,90Nm@3500rpm,3.0,4.0,MPFI,No,3595mm,1475mm,1700mm,2400mm,870kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",13,4,,,No,4.6metres,,,1350kg,1295mm,1290mm,,,,delhi
988,0,Petrol,Hatchback,"40,000",Manual,2,2nd Owner,Mahindra,Mahindra KUV 100 NXT,2018,6065,G80 K2,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1198 cc,Petrol,Third Party insurance,"40,000 Kms",Second Owner,DL8C,2018,6 Seats,Manual,2018,Specifications,,1198 CC,82bhp,18.15 kmpl,6,115Nm,,Others,mFALCON G80 Engine,1198,82bhp@5500rpm,115Nm@3500-3600rpm,3.0,4.0,MPFI,No,3700mm,1735mm,1655mm,2385mm,905,5 Speed,FWD,6,Power,Disc,Drum,"Tubeless,Radial",,5,243,DOHC,No,5.05,160 kmph,14.5 seconds,,1490mm,1490mm,,,,delhi
989,0,Diesel,SUV,"50,000",Manual,1,1st Owner,Renault,Renault Duster,2016,5040,85PS Diesel RxE,₹ 4.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1461 cc,Diesel,Third Party insurance,"50,000 Kms",First Owner,DL1C,2016,5 Seats,Manual,2016,Specifications,,1461 CC,83.8bhp,19.87 kmpl,5,200Nm,,White,dCi THP Diesel Engine,1461,83.8bhp@3750rpm,200Nm@1750rpm,4.0,4.0,CRDi,Yes,4315mm,1822mm,1695mm,2673mm,1140,5 speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,5,475-litres,DOHC,No,5.2 metres,156 Kmph,13.9 Seconds,1777kg,1560mm,1567mm,,,,delhi
990,0,Petrol,Sedan,"30,000",Manual,2,2nd Owner,Toyota,Toyota Corolla Altis,2012,2152,G,₹ 5 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1798 cc,Petrol,Third Party insurance,"30,000 Kms",Second Owner,,2012,5 Seats,Manual,2012,Specifications,,1798 CC,138.1bhp,14.53 kmpl,5,173Nm,15,Others,DOHC Dual VVT-i Petrol En,1798,138.1bhp@6400rpm,173Nm@4000rpm,4.0,4.0,EFI(Electronic Fuel Injection),No,4620mm,1776mm,1475mm,2700mm,1340,6 Speed ,FWD,5,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",15,4,475-litres,DOHC,No,5.3 metres,205km/hr,10.42Seconds,,1530mm,1535mm,,,,delhi
991,0,Petrol,Hatchback,"1,06,711",Automatic,2,2nd Owner,Maruti,Maruti Baleno,2018,3960,1.2 CVT Zeta,₹ 5.43 Lakh,₹ 5.90 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1197 cc,Petrol,Zero Dep,"1,06,711 Kms",Second Owner,UP16,Apr 2018,5 Seats,Automatic,2018,Specifications,,1197 CC,83.1bhp,21.4 kmpl,5,115Nm,16,Silver,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,MPFI,No,3995mm,1745mm,1510mm,2520mm,920kg,CVT,FWD,5,Power,Disc,Drum,"Tubeless,Radial",16,5,339-litres,DOHC,No,4.9 meters,180 Kmph,12.79 seconds,1360kg,1505mm,1515mm,,,,delhi
992,0,Petrol,Hatchback,"83,741",Manual,1,1st Owner,Hyundai,Hyundai i20,2017,1481,Sportz 1.2,₹ 5.14 Lakh,₹ 5.51 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1197 cc,Petrol,Zero Dep,"83,741 Kms",First Owner,UP16,Sept 2017,5 Seats,Manual,2017,Specifications,,1197 CC,81.83bhp,18.6 kmpl,5,114.7Nm,,Others,Kappa VTVT Petrol Engine,1197,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,MPFI,No,3985mm,1734mm,1505mm,2570mm,1066kg,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,295-litres,DOHC,No,5.2 metres,170 Kmph,13.2 Seconds,,1505mm,1503mm,,,,delhi
993,0,Diesel,SUV,"50,000",Automatic,1,1st Owner,Audi,Audi Q5,2014,104,2.0 TDI,₹ 11.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1968 cc,Diesel,Third Party insurance,"50,000 Kms",First Owner,,2014,5 Seats,Automatic,2014,Specifications,,1968 CC,174.3bhp,14.16 kmpl,5,380Nm,17,Others,TDI Quattro Engine ,1968,174.3bhp@4200rpm,380Nm@1750-2500rpm,4.0,4.0,CRDI,Yes,4629mm,2089mm,1655mm,2807mm,1830kg,7 Speed,AWD,5,Power,Ventilated Disc,Disc,"Tubeless,Radial",17,5,540-litres,DOHC,No,5.8 metres,200 Kmph,9.0 Seconds,2430kg,1617mm,1614mm,,,,delhi
994,0,Diesel,Sedan,"1,05,792",Manual,1,1st Owner,Volkswagen,Volkswagen Vento,2018,1995,1.5 TDI Highline,₹ 7.47 Lakh,₹ 7.76 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1498 cc,Diesel,Comprehensive,"1,05,792 Kms",First Owner,UP14,Sept 2018,5 Seats,Manual,2018,Specifications,,1498 CC,108.6bhp,22.27 kmpl,5,250Nm,15,Silver,TDI Diesel Engine,1498,108.6bhp@4000rpm,250Nm@1500-3000rpm,4.0,4.0,CRDI,Yes,4390mm,1699mm,1467mm,2553mm,1216Kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",15,4,494,DOHC,No,5.4 metres,180 Kmph,11.07 Seconds,1750kg,1457mm,1500mm,79.5 x 80.5 mm,16.5:1,,delhi
995,0,Petrol,Hatchback,"88,750",Manual,1,1st Owner,Maruti,Maruti Baleno,2019,3969,1.2 Zeta,₹ 5.93 Lakh,₹ 6.45 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1197 cc,Petrol,Zero Dep,"88,750 Kms",First Owner,UP80,May 2019,5 Seats,Manual,2019,Specifications,,1197 CC,83.1bhp,21.4 kmpl,5,115Nm,16,Silver,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,MPFI,No,3995mm,1745mm,1510mm,2520mm,880kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",16,5,339-litres,DOHC,No,4.9 meters,180 Kmph,12.36 seconds,1340kg,1505mm,1515mm,,,,delhi
996,0,Diesel,SUV,"70,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2014,8182,W8 FWD,₹ 9 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,2179 cc,Diesel,Third Party insurance,"70,000 Kms",First Owner,DL12,2014,7 Seats,Manual,2014,Specifications,,2179 CC,140bhp,15.1 kmpl,7,330Nm,17,Others,mHawk Diesel Engine,2179,140bhp@3750rpm,330Nm@1600-2800rpm,4.0,4.0,Direct Injection,Yes,4585mm,1890mm,1785mm,2700mm,1635,6 Speed ,AWD,7,Power,Disc & Caliper Type,Disc & Caliper Type,"Tubeless,Radial ",17,5,,DOHC,No,5.6 metres,175 kmph,12.5 Seconds,2450kg,,,,,,delhi
997,0,Petrol,Hatchback,"89,972",Manual,1,1st Owner,Hyundai,Hyundai i20 Active,2018,1662,1.2 S,₹ 5.39 Lakh,₹ 5.65 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1197 cc,Petrol,Comprehensive,"89,972 Kms",First Owner,UP53,Jun 2018,5 Seats,Manual,2018,Specifications,,1197 CC,81.86bhp,17.19 kmpl,5,114.73Nm,16,Others,VTVT Petrol Engine,1197,81.86bhp@6000rpm,114.73Nm@4000rpm,4.0,4.0,MPFI,No,3995mm,1760mm,1555mm,2570mm,1020,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",16,5,285-litres,DOHC,No,5.2 metres,160 Kmph,14 Seconds,,,,,,,delhi
998,0,Petrol,Sedan,"50,000",Manual,1,1st Owner,Volkswagen,Volkswagen Vento,2014,2021,Petrol Comfortline,₹ 3.35 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1598 cc,Petrol,Third Party insurance,"50,000 Kms",First Owner,UP16,2014,5 Seats,Manual,2014,Specifications,,1598 CC,103.6bhp,15.04 kmpl,5,153Nm,15,Others,In Line Petrol Engine,1598,103.6bhp@5250rpm,153Nm@3800rpm,4.0,4.0,MPFI,No,4384mm,1699mm,1466mm,2552mm,1130kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,4,480-litres,DOHC,No,5.4 metres,185km/hr,,1720kg,,,,,,delhi
999,0,Petrol,Hatchback,"36,785",Manual,2,2nd Owner,Honda,Honda Jazz,2019,6505,VX,₹ 5.94 Lakh,₹ 6.26 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1199 cc,Petrol,Comprehensive,"36,785 Kms",Second Owner,UP16,Aug 2019,5 Seats,Manual,2019,Specifications,,1199 CC,88.7bhp,18.2 kmpl,5,110Nm,15,Brown,i-VTEC Petrol Engine,1199,88.7bhp@6000rpm,110Nm@4800rpm,4.0,4.0,PGM - Fi,No,3955 mm,1694 mm,1544 mm,2530 mm,1044 Kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,5,354-litres,SOHC,No,5.1 meters,172 Kmph,13.7 Seconds,,,,,,,delhi
1000,0,Petrol,Sedan,"48,000",Manual,1,1st Owner,Hyundai,Hyundai Verna,2019,6168,VTVT 1.4 EX,₹ 9.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1368 cc,Petrol,Third Party,"48,000 Kms",First Owner,HR26,Oct 2019,5 Seats,Manual,2019,Specifications,,1368 CC,98.6bhp,19.1 kmpl,5,132.38Nm,,White,Kappa Dual VTVT Petrol Engine,1368,98.6bhp@6000rpm,132.38Nm@4000rpm,4.0,4.0,MPFI,No,4440mm,1729mm,1475mm,2600mm,1208,6 Speed,FWD,5,Power,Disc,Drum,Tubeless,,4,480,DOHC,No,,,11.31 Seconds,,,,,,,delhi
1001,0,Petrol,SUV,"20,000",Manual,1,1st Owner,Mahindra,Mahindra XUV700,2021,8621,AX5 7 Str BSVI,₹ 19.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1999 cc,Petrol,Comprehensive,"20,000 Kms",First Owner,HR26,Dec 2021,7 Seats,Manual,2021,Specifications,,1999 CC,197.13bhp,,7,380Nm,17,Silver,2.0L Turbo Petrol,1999,197.13bhp@5000rpm,380Nm@1750-3000rpm,4.0,4.0,TGDi,Yes,4695mm,1890mm,1755mm,2750mm,1855,6-speed,FWD,7,Power,Ventilated Disc,Solid Disc,"Tubeless, Radial",17,5,,,,,,,,,,,,,delhi
1002,0,Petrol,Sedan,"7,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz C-Class,2023,9089,C 200 BSVI,₹ 60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1496 cc,Petrol,Comprehensive,"7,000 Kms",First Owner,DL07,Mar 2023,5 Seats,Automatic,2023,Specifications,,1496 CC,201.15bhp,16.9 kmpl,5,300Nm,17,White,OM654M,1496,201.15bhp@5800-6800rpm,300Nm@1800-4000rpm,4.0,4.0,ISG,yes,4751mm,2033mm,1437mm,2865mm,1615,9G TRONIC,,5,,,,"Tubeless,Radial",17,5,540,,,,246kmph,7.3s,,,,,,,delhi
1003,0,Petrol,MUV,"50,000",Automatic,1,1st Owner,Renault,Renault Triber,2021,6996,RXZ EASY-R AMT BSVI,₹ 7.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,999 cc,Petrol,Third Party insurance,"50,000 Kms",First Owner,HR78,2021,7 Seats,Automatic,2021,Specifications,,999 CC,71.01bhp,18.2 kmpl,7,96Nm,,Others,,999,71.01bhp@6250rpm,96Nm@3500rpm,3.0,4.0,MPFi,,3991mm,1739,1643,,947,5 Speed,,7,Electric,Disc,Drum,"Tubeless, Radial",,5,84,,,,,,,1527,1525,,,,delhi
1004,0,Diesel,SUV,"40,000",Manual,1,1st Owner,Maruti,Maruti Vitara Brezza,2016,4297,VDi,₹ 4.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1248 cc,Diesel,Third Party insurance,"40,000 Kms",First Owner,,2016,5 Seats,Manual,2016,Specifications,,1248 CC,88.5bhp,24.3 kmpl,5,200Nm,,Others,DDiS 200 Diesel Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,CRDi,Yes,3995mm,1790mm,1640mm,2500mm,1180kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",,5,328-litres,DOHC,No,5.2 meters,172 kmph,12.36 Seconds,1680kg,,,69.6 X 82,,,delhi
1005,0,Petrol,Hatchback,"59,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2017,5699,1.2 Spotz,₹ 5.21 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1197 cc,Petrol,Comprehensive,"59,000 Kms",First Owner,UP16,May 2017,5 Seats,Manual,2017,Specifications,,1197 CC,81.83bhp,18.6 kmpl,5,114.7Nm,,White,Kappa VTVT Petrol Engine,1197,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,MPFI,No,3985mm,1734mm,1505mm,2570mm,1066kg,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,295-litres,DOHC,No,5.2 metres,170 Kmph,13.2 Seconds,,1505mm,1503mm,,,,delhi
1006,0,Petrol,SUV,"70,000",Automatic,1,1st Owner,Jeep,Jeep Compass,2019,5935,1.4 Limited Option,₹ 14 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Car overview,,1368 cc,Petrol,Third Party insurance,"70,000 Kms",First Owner,DL02,2019,5 Seats,Automatic,2019,Specifications,,1368 CC,160bhp,16 kmpl,5,250Nm,17,Others,1.4-Litre 4-Cyl Multiair Engine,1368,160bhp@3750rpm,250Nm@1750-2500rpm,4.0,4.0,CRDI,Yes,4395mm,1818mm,1640mm,2636mm,1562 kgs,7 Speed,4X2,5,Power,Disc,Discs,"Radial, Tubless",17,5,408-litres,DOHC,No,,186.69 kmph,9.99 Seconds,,,,,,,delhi
